Applicant_ID,Application_Date,Gender,Race,Applied_Department,Outcome
18202,2022-11-11,Female,White,Legal,Rejected
18203,2024-08-10,Male,Hispanic,HR,Rejected
18204,2024-09-23,Male,Other,Operations,Rejected
18205,2025-06-23,Female,Other,HR,Interviewed
18206,2025-09-03,Male,Hispanic,Legal,Interviewed
18207,2025-03-24,Female,Asian,Operations,Interviewed
18208,2024-06-23,Female,Black,Finance,Interviewed
18209,2023-11-22,Female,Hispanic,IT,Interviewed
18210,2024-10-12,Male,Asian,HR,Rejected
18211,2024-04-10,Male,Other,HR,Hired
18212,2022-10-28,Male,Asian,HR,Hired
18213,2023-10-26,Female,Asian,IT,Interviewed
18214,2024-07-11,Female,Black,Risk,Hired
18215,2024-04-16,Male,Other,Risk,Interviewed
18216,2023-06-01,Female,Asian,Finance,Rejected
18217,2025-05-27,Male,Asian,IT,Rejected
18218,2024-09-14,Female,Asian,Operations,Rejected
18219,2025-09-05,Female,Other,Risk,Interviewed
18220,2024-04-03,Female,Hispanic,Retail Banking,Interviewed
18221,2024-07-08,Male,Asian,HR,Rejected
18222,2024-11-29,Male,Hispanic,Retail Banking,Rejected
18223,2023-05-17,Female,Black,Finance,Rejected
18224,2024-11-03,Female,Hispanic,Compliance,Interviewed
18225,2024-11-14,Female,Other,Operations,Rejected
18226,2024-01-28,Female,Hispanic,IT,Interviewed
18227,2023-06-23,Male,Asian,Legal,Interviewed
18228,2025-05-26,Female,White,Risk,Rejected
18229,2024-03-28,Female,Hispanic,Operations,Rejected
18230,2024-07-14,Other,White,Legal,Interviewed
18231,2023-10-14,Female,Hispanic,Legal,Rejected
18232,2025-09-02,Female,Black,Retail Banking,Interviewed
18233,2023-05-17,Other,Hispanic,Retail Banking,Rejected
18234,2023-03-17,Female,Black,Risk,Rejected
18235,2025-03-23,Male,Black,Operations,Rejected
18236,2024-09-26,Female,Asian,Operations,Rejected
18237,2024-01-05,Male,White,Retail Banking,Rejected
18238,2024-06-11,Female,Black,Legal,Rejected
18239,2023-12-17,Male,Asian,Finance,Rejected
18240,2024-03-26,Male,Asian,Compliance,Interviewed
18241,2023-06-20,Female,White,HR,Interviewed
18242,2024-12-09,Male,Other,IT,Rejected
18243,2024-09-22,Female,Asian,Compliance,Hired
18244,2024-11-08,Male,Other,HR,Hired
18245,2025-01-07,Male,White,Legal,Hired
18246,2023-12-25,Female,Hispanic,Finance,Interviewed
18247,2025-08-24,Female,Asian,IT,Interviewed
18248,2025-07-13,Female,Hispanic,Risk,Interviewed
18249,2022-12-08,Male,Asian,Compliance,Rejected
18250,2023-04-03,Female,White,Retail Banking,Rejected
18251,2025-03-11,Female,Other,Retail Banking,Interviewed
18252,2024-04-17,Male,Hispanic,Legal,Rejected
18253,2024-05-20,Male,Hispanic,IT,Rejected
18254,2022-12-08,Female,Black,Legal,Interviewed
18255,2023-06-13,Female,Asian,Risk,Rejected
18256,2023-05-10,Male,White,IT,Hired
18257,2025-08-07,Male,Asian,Finance,Interviewed
18258,2023-12-29,Male,Other,Operations,Interviewed
18259,2025-04-27,Male,Hispanic,Risk,Rejected
18260,2023-03-23,Male,Black,IT,Hired
18261,2024-07-20,Female,Black,Compliance,Rejected
18262,2024-10-21,Male,Other,IT,Rejected
18263,2022-12-14,Female,White,Retail Banking,Rejected
18264,2024-12-29,Female,White,HR,Hired
18265,2024-05-17,Male,Other,Retail Banking,Rejected
18266,2022-09-23,Female,Hispanic,Legal,Interviewed
18267,2025-05-19,Male,Hispanic,Risk,Rejected
18268,2023-05-26,Male,Asian,HR,Interviewed
18269,2024-05-05,Female,Hispanic,Compliance,Rejected
18270,2025-03-03,Female,Other,Legal,Interviewed
18271,2023-09-11,Female,Hispanic,Legal,Rejected
18272,2023-04-03,Male,Hispanic,HR,Rejected
18273,2023-05-22,Male,Other,Compliance,Rejected
18274,2024-10-04,Male,Other,Risk,Rejected
18275,2025-06-08,Male,Other,IT,Interviewed
18276,2022-10-29,Male,Other,Risk,Rejected
18277,2024-06-16,Female,Hispanic,Finance,Interviewed
18278,2023-07-26,Female,White,HR,Interviewed
18279,2023-03-15,Male,Other,Operations,Interviewed
18280,2025-07-31,Male,White,Finance,Hired
18281,2024-11-19,Female,White,Legal,Interviewed
18282,2024-09-20,Male,Hispanic,Finance,Interviewed
18283,2023-01-31,Female,Hispanic,Operations,Rejected
18284,2022-11-18,Female,White,Compliance,Rejected
18285,2022-12-05,Female,Asian,HR,Rejected
18286,2024-06-29,Male,White,HR,Rejected
18287,2024-10-10,Other,White,Retail Banking,Rejected
18288,2024-12-17,Female,White,Retail Banking,Rejected
18289,2024-02-11,Female,Asian,HR,Hired
18290,2024-08-23,Female,White,IT,Hired
18291,2024-01-17,Male,White,Retail Banking,Rejected
18292,2023-05-06,Male,Black,Legal,Rejected
18293,2023-11-26,Male,Hispanic,Compliance,Rejected
18294,2024-01-03,Male,Black,Risk,Interviewed
18295,2024-08-31,Female,Black,Risk,Rejected
18296,2023-07-13,Male,Hispanic,IT,Rejected
18297,2022-09-21,Female,White,Risk,Rejected
18298,2025-03-27,Male,Black,IT,Rejected
18299,2023-07-15,Female,Black,Risk,Rejected
18300,2023-01-01,Male,Black,Operations,Rejected
18301,2025-02-01,Female,White,Risk,Rejected
18302,2025-06-16,Female,White,Legal,Interviewed
18303,2025-02-23,Male,Other,Risk,Rejected
18304,2022-12-04,Male,Other,IT,Rejected
18305,2023-04-17,Female,Other,Risk,Interviewed
18306,2025-02-07,Male,Asian,Legal,Rejected
18307,2024-09-07,Male,White,Retail Banking,Interviewed
18308,2024-12-18,Female,Asian,Legal,Rejected
18309,2022-12-06,Female,Other,IT,Rejected
18310,2023-08-08,Female,Black,HR,Interviewed
18311,2025-02-23,Other,Hispanic,Risk,Interviewed
18312,2023-05-22,Male,Asian,Operations,Interviewed
18313,2023-01-13,Female,White,Retail Banking,Hired
18314,2024-01-24,Male,Hispanic,Retail Banking,Interviewed
18315,2022-12-18,Female,Hispanic,Compliance,Interviewed
18316,2025-06-10,Female,Hispanic,Legal,Rejected
18317,2023-12-25,Female,Hispanic,Legal,Rejected
18318,2023-11-27,Other,Asian,Compliance,Rejected
18319,2024-07-04,Female,White,HR,Rejected
18320,2024-02-25,Female,White,Compliance,Rejected
18321,2023-06-15,Female,White,HR,Rejected
18322,2024-12-26,Female,Other,Finance,Rejected
18323,2023-06-05,Female,Other,HR,Interviewed
18324,2025-06-07,Male,Asian,HR,Rejected
18325,2023-05-10,Female,Hispanic,HR,Rejected
18326,2025-05-30,Female,Asian,HR,Rejected
18327,2023-12-15,Female,White,HR,Hired
18328,2025-02-05,Male,Asian,HR,Interviewed
18329,2022-12-14,Female,Black,HR,Rejected
18330,2023-05-31,Female,White,Finance,Rejected
18331,2023-10-29,Male,Black,Retail Banking,Rejected
18332,2025-03-24,Male,Other,IT,Interviewed
18333,2023-01-18,Male,Black,IT,Interviewed
18334,2025-05-17,Female,Hispanic,Retail Banking,Rejected
18335,2023-12-13,Male,Black,Finance,Rejected
18336,2025-07-24,Male,Asian,IT,Interviewed
18337,2024-09-19,Male,Other,Compliance,Rejected
18338,2022-12-07,Male,Asian,Retail Banking,Rejected
18339,2023-12-04,Female,Asian,Legal,Interviewed
18340,2023-12-30,Male,Black,Operations,Rejected
18341,2024-03-23,Female,Hispanic,IT,Rejected
18342,2025-01-02,Female,White,HR,Rejected
18343,2023-10-04,Female,White,Operations,Rejected
18344,2023-09-27,Male,Black,Finance,Rejected
18345,2023-01-23,Male,Hispanic,IT,Interviewed
18346,2024-11-16,Female,White,Finance,Rejected
18347,2023-11-17,Male,Other,HR,Hired
18348,2023-10-08,Female,Hispanic,HR,Hired
18349,2023-10-28,Male,Other,Finance,Rejected
18350,2023-11-20,Male,White,Legal,Rejected
18351,2024-08-31,Male,Asian,Risk,Rejected
18352,2025-05-20,Female,White,Compliance,Rejected
18353,2024-10-23,Female,Other,HR,Interviewed
18354,2023-05-05,Male,Black,Risk,Rejected
18355,2022-11-15,Male,Other,HR,Rejected
18356,2025-08-20,Female,White,Risk,Rejected
18357,2025-08-29,Female,Hispanic,Legal,Interviewed
18358,2023-03-20,Male,Asian,Legal,Rejected
18359,2024-10-31,Male,Asian,Operations,Rejected
18360,2022-09-17,Male,White,Risk,Interviewed
18361,2023-08-28,Female,Black,Finance,Rejected
18362,2023-03-03,Female,Black,Retail Banking,Interviewed
18363,2025-06-04,Female,Asian,Compliance,Rejected
18364,2025-04-26,Female,White,Compliance,Rejected
18365,2025-04-05,Female,Asian,Compliance,Rejected
18366,2024-04-05,Female,Black,IT,Rejected
18367,2024-09-04,Male,Other,Risk,Rejected
18368,2025-01-23,Female,Asian,Risk,Rejected
18369,2024-11-08,Male,White,Operations,Interviewed
18370,2024-03-23,Male,Asian,Legal,Interviewed
18371,2024-07-28,Female,Black,Legal,Interviewed
18372,2023-03-04,Male,White,Risk,Rejected
18373,2023-10-29,Male,Hispanic,Risk,Interviewed
18374,2025-08-06,Female,Asian,Finance,Rejected
18375,2025-03-13,Male,Asian,HR,Interviewed
18376,2024-12-30,Male,Other,Finance,Interviewed
18377,2023-02-27,Male,Black,IT,Rejected
18378,2024-06-21,Male,Black,Finance,Rejected
18379,2023-01-31,Male,White,Compliance,Rejected
18380,2024-10-22,Female,Other,IT,Hired
18381,2024-09-27,Male,White,HR,Interviewed
18382,2025-08-16,Male,Asian,Operations,Rejected
18383,2023-09-03,Female,Asian,Retail Banking,Rejected
18384,2024-10-27,Male,Asian,Operations,Interviewed
18385,2022-11-16,Female,Other,Compliance,Rejected
18386,2025-04-28,Female,Other,Risk,Rejected
18387,2022-10-07,Female,Other,Compliance,Rejected
18388,2023-04-03,Female,Hispanic,IT,Rejected
18389,2023-06-10,Male,Hispanic,Compliance,Rejected
18390,2023-07-03,Male,Asian,Legal,Rejected
18391,2023-02-22,Female,Asian,Operations,Rejected
18392,2024-11-01,Female,Hispanic,Risk,Rejected
18393,2024-12-23,Female,White,Retail Banking,Hired
18394,2025-07-20,Male,Hispanic,Risk,Rejected
18395,2024-04-09,Male,Hispanic,IT,Interviewed
18396,2023-03-16,Female,Asian,Risk,Rejected
18397,2024-12-09,Female,Hispanic,Risk,Interviewed
18398,2023-08-05,Male,Hispanic,Finance,Rejected
18399,2025-09-14,Male,Asian,Retail Banking,Rejected
18400,2024-11-05,Male,Other,Retail Banking,Interviewed
18401,2023-04-01,Male,Asian,Finance,Rejected
18402,2023-01-22,Male,White,Finance,Rejected
18403,2024-05-05,Male,Hispanic,Compliance,Interviewed
18404,2025-04-04,Female,Black,Finance,Rejected
18405,2024-07-10,Female,Hispanic,Legal,Rejected
18406,2023-08-10,Male,Other,Legal,Rejected
18407,2023-06-21,Female,White,IT,Rejected
18408,2023-10-12,Female,White,Operations,Rejected
18409,2025-02-23,Male,White,HR,Hired
18410,2025-06-11,Male,Asian,Compliance,Rejected
18411,2025-06-25,Female,Asian,Risk,Interviewed
18412,2023-02-16,Male,White,Operations,Hired
18413,2024-10-05,Female,Black,Operations,Interviewed
18414,2023-10-14,Female,Asian,Retail Banking,Interviewed
18415,2023-09-27,Female,White,Finance,Rejected
18416,2024-02-21,Male,Other,Compliance,Rejected
18417,2022-11-27,Male,White,IT,Rejected
18418,2024-04-16,Male,Asian,Finance,Interviewed
18419,2023-07-12,Female,Asian,Compliance,Rejected
18420,2024-05-16,Other,Other,Compliance,Interviewed
18421,2024-03-11,Female,White,Legal,Interviewed
18422,2022-09-20,Female,Asian,Finance,Rejected
18423,2023-02-18,Other,Hispanic,Operations,Rejected
18424,2022-11-15,Male,Asian,Operations,Rejected
18425,2025-05-09,Male,Other,Compliance,Rejected
18426,2023-04-11,Male,Other,Operations,Rejected
18427,2023-02-14,Male,Other,Finance,Interviewed
18428,2023-09-30,Female,Black,HR,Interviewed
18429,2023-08-09,Male,Other,Legal,Interviewed
18430,2025-07-08,Female,Asian,Retail Banking,Rejected
18431,2023-06-04,Male,White,HR,Interviewed
18432,2023-02-12,Female,Asian,IT,Rejected
18433,2022-11-21,Female,White,Finance,Rejected
18434,2024-04-13,Female,Other,Operations,Rejected
18435,2024-08-26,Female,Asian,IT,Rejected
18436,2025-09-09,Female,White,IT,Rejected
18437,2024-04-10,Female,Hispanic,Compliance,Rejected
18438,2025-09-13,Female,Black,Risk,Interviewed
18439,2025-04-28,Male,Hispanic,Risk,Rejected
18440,2023-03-19,Female,Asian,Compliance,Rejected
18441,2024-11-22,Female,Black,Risk,Rejected
18442,2025-09-01,Male,Hispanic,Legal,Interviewed
18443,2024-06-17,Female,Other,Retail Banking,Rejected
18444,2022-09-16,Male,Other,Compliance,Interviewed
18445,2025-04-04,Male,White,Risk,Rejected
18446,2025-04-01,Male,Hispanic,Operations,Rejected
18447,2024-09-29,Female,Asian,Risk,Rejected
18448,2024-03-13,Female,Black,Risk,Rejected
18449,2025-02-18,Female,Other,IT,Rejected
18450,2023-05-05,Male,Hispanic,HR,Rejected
18451,2023-10-17,Female,White,Risk,Rejected
18452,2022-12-20,Female,Asian,Retail Banking,Rejected
18453,2023-08-02,Male,White,Legal,Rejected
18454,2022-10-25,Other,Other,Retail Banking,Interviewed
18455,2024-02-13,Male,Other,Compliance,Interviewed
18456,2024-12-27,Male,Black,Compliance,Rejected
18457,2023-06-27,Female,White,Risk,Rejected
18458,2024-09-13,Male,Hispanic,Risk,Rejected
18459,2025-09-07,Male,Hispanic,IT,Interviewed
18460,2023-04-09,Female,Black,Compliance,Rejected
18461,2025-06-21,Female,Asian,Risk,Rejected
18462,2025-08-20,Male,Asian,Risk,Interviewed
18463,2024-08-07,Male,Other,Finance,Interviewed
18464,2025-01-17,Male,White,Legal,Interviewed
18465,2025-06-16,Female,White,Legal,Rejected
18466,2023-08-18,Female,Hispanic,HR,Rejected
18467,2023-12-13,Male,Black,Retail Banking,Hired
18468,2025-07-01,Male,Other,Risk,Interviewed
18469,2023-11-07,Male,Asian,Operations,Rejected
18470,2023-11-10,Female,Black,Legal,Rejected
18471,2022-10-14,Female,Black,Risk,Interviewed
18472,2024-01-16,Male,Other,Operations,Rejected
18473,2023-10-12,Male,Other,HR,Rejected
18474,2024-05-20,Male,White,IT,Interviewed
18475,2024-05-29,Male,White,Retail Banking,Rejected
18476,2024-05-13,Female,White,Retail Banking,Interviewed
18477,2023-01-04,Male,White,Legal,Rejected
18478,2022-10-01,Other,Other,Retail Banking,Interviewed
18479,2025-07-27,Male,Black,IT,Rejected
18480,2023-08-28,Female,Other,Compliance,Interviewed
18481,2023-08-03,Male,Black,Retail Banking,Interviewed
18482,2024-04-01,Male,White,Operations,Rejected
18483,2023-01-03,Female,Other,Risk,Rejected
18484,2024-08-28,Male,Hispanic,Retail Banking,Rejected
18485,2023-11-15,Female,Other,Finance,Interviewed
18486,2022-11-05,Other,Black,Risk,Rejected
18487,2024-08-18,Male,Hispanic,IT,Rejected
18488,2023-08-19,Male,Hispanic,Retail Banking,Rejected
18489,2023-04-12,Female,Asian,Retail Banking,Rejected
18490,2023-02-28,Male,Black,Risk,Rejected
18491,2023-09-24,Female,Other,Compliance,Rejected
18492,2025-06-28,Female,White,Risk,Hired
18493,2023-05-21,Male,Black,Risk,Rejected
18494,2022-10-19,Male,Black,Legal,Hired
18495,2023-08-14,Male,Black,Compliance,Rejected
18496,2025-01-30,Male,White,Risk,Rejected
18497,2024-10-27,Female,Other,HR,Rejected
18498,2024-06-12,Male,Hispanic,Retail Banking,Rejected
18499,2023-11-17,Female,Asian,Operations,Rejected
18500,2023-12-24,Female,Asian,Compliance,Rejected
18501,2024-10-20,Female,Other,Operations,Rejected
18502,2025-03-28,Female,White,Compliance,Interviewed
18503,2025-08-19,Male,Other,HR,Interviewed
18504,2023-02-25,Female,Asian,Legal,Rejected
18505,2024-02-12,Male,Hispanic,Finance,Hired
18506,2025-02-22,Female,Black,Finance,Rejected
18507,2024-02-10,Male,Asian,Finance,Interviewed
18508,2024-07-21,Male,White,HR,Interviewed
18509,2024-12-06,Female,Asian,Risk,Rejected
18510,2025-07-14,Female,Asian,HR,Rejected
18511,2023-02-21,Male,White,Legal,Rejected
18512,2025-05-03,Female,Asian,Risk,Rejected
18513,2022-09-26,Female,Asian,Operations,Interviewed
18514,2024-01-22,Male,Hispanic,IT,Rejected
18515,2025-07-10,Male,Hispanic,IT,Rejected
18516,2023-11-28,Female,Black,Compliance,Hired
18517,2023-11-14,Female,Asian,Finance,Interviewed
18518,2024-06-16,Female,White,Risk,Rejected
18519,2022-12-23,Male,Other,IT,Interviewed
18520,2023-10-23,Male,Asian,Retail Banking,Rejected
18521,2025-04-15,Female,Hispanic,Finance,Rejected
18522,2025-06-08,Male,Hispanic,Legal,Rejected
18523,2023-06-10,Male,Hispanic,Operations,Interviewed
18524,2025-01-04,Female,Black,IT,Rejected
18525,2025-03-27,Male,Black,HR,Rejected
18526,2022-12-19,Male,Black,IT,Hired
18527,2024-05-20,Female,Black,Legal,Interviewed
18528,2025-03-27,Female,Hispanic,Compliance,Hired
18529,2025-08-22,Female,Hispanic,Operations,Rejected
18530,2022-12-26,Male,Hispanic,Risk,Rejected
18531,2025-03-07,Female,Hispanic,Finance,Rejected
18532,2024-04-22,Male,Hispanic,Operations,Rejected
18533,2024-08-21,Male,Other,Legal,Hired
18534,2024-12-14,Male,Asian,Retail Banking,Rejected
18535,2023-10-25,Female,White,Finance,Interviewed
18536,2024-09-15,Male,White,Operations,Interviewed
18537,2024-10-02,Male,White,Compliance,Rejected
18538,2023-11-03,Female,White,IT,Rejected
18539,2025-04-13,Female,Asian,Legal,Rejected
18540,2024-01-17,Male,Hispanic,Retail Banking,Interviewed
18541,2023-04-14,Male,Other,Risk,Rejected
18542,2025-03-02,Male,White,Retail Banking,Rejected
18543,2024-04-04,Male,White,IT,Interviewed
18544,2023-02-14,Female,Other,Finance,Interviewed
18545,2024-12-18,Female,Hispanic,HR,Rejected
18546,2025-02-14,Male,Black,Finance,Rejected
18547,2023-09-02,Male,White,HR,Rejected
18548,2024-09-14,Female,White,Risk,Rejected
18549,2024-01-27,Female,White,Retail Banking,Interviewed
18550,2024-11-06,Female,White,Compliance,Rejected
18551,2023-08-26,Male,Other,Risk,Rejected
18552,2025-07-09,Male,Asian,Operations,Rejected
18553,2025-01-05,Female,Asian,IT,Rejected
18554,2023-05-13,Male,Other,Compliance,Interviewed
18555,2023-01-04,Female,Hispanic,Retail Banking,Hired
18556,2025-08-11,Male,White,Legal,Interviewed
18557,2022-09-16,Male,White,Finance,Rejected
18558,2022-12-21,Male,Asian,HR,Rejected
18559,2024-07-25,Female,White,Finance,Interviewed
18560,2023-09-30,Female,Asian,Finance,Hired
18561,2023-08-12,Female,Hispanic,Legal,Interviewed
18562,2023-02-19,Male,Asian,HR,Rejected
18563,2024-11-14,Male,White,Finance,Rejected
18564,2023-03-09,Female,White,IT,Rejected
18565,2025-07-24,Female,Asian,Legal,Interviewed
18566,2023-12-15,Female,Asian,Risk,Interviewed
18567,2023-07-22,Male,Asian,Risk,Rejected
18568,2024-07-24,Female,Black,Finance,Rejected
18569,2024-10-06,Male,Asian,HR,Rejected
18570,2024-06-27,Female,Other,Legal,Interviewed
18571,2025-08-31,Female,Other,Legal,Rejected
18572,2024-02-18,Female,White,Finance,Interviewed
18573,2025-07-15,Female,Asian,Risk,Rejected
18574,2022-10-21,Female,Black,IT,Rejected
18575,2023-12-13,Female,Hispanic,Retail Banking,Rejected
18576,2024-07-30,Male,White,Operations,Rejected
18577,2022-10-18,Female,Hispanic,Retail Banking,Rejected
18578,2024-05-30,Female,Black,Finance,Interviewed
18579,2023-01-17,Female,Other,Finance,Interviewed
18580,2023-09-08,Female,White,Finance,Hired
18581,2025-05-13,Female,Hispanic,IT,Hired
18582,2025-09-04,Male,Other,Compliance,Rejected
18583,2023-01-23,Female,White,Retail Banking,Rejected
18584,2022-12-20,Female,Hispanic,Legal,Rejected
18585,2023-02-16,Male,Hispanic,HR,Rejected
18586,2023-09-30,Female,White,Operations,Interviewed
18587,2025-03-04,Female,Black,Legal,Rejected
18588,2025-02-15,Female,Asian,IT,Interviewed
18589,2025-09-08,Female,Black,Risk,Rejected
18590,2023-01-07,Male,White,HR,Rejected
18591,2024-01-12,Male,White,Operations,Hired
18592,2024-07-17,Male,Black,Retail Banking,Rejected
18593,2024-01-30,Male,Black,Risk,Interviewed
18594,2023-12-20,Male,Black,HR,Interviewed
18595,2023-03-18,Female,Other,Retail Banking,Rejected
18596,2023-11-29,Male,White,Finance,Interviewed
18597,2024-01-03,Male,Black,Finance,Rejected
18598,2025-01-18,Male,Hispanic,Finance,Rejected
18599,2025-09-09,Male,Other,IT,Interviewed
18600,2024-10-04,Female,Other,HR,Rejected
18601,2023-07-21,Male,Asian,Legal,Rejected
18602,2025-07-07,Female,Hispanic,Legal,Interviewed
18603,2025-08-27,Female,White,Legal,Rejected
18604,2024-07-30,Female,Other,Legal,Hired
18605,2022-09-24,Female,Other,Retail Banking,Hired
18606,2024-06-21,Male,Black,Legal,Rejected
18607,2024-03-06,Female,White,HR,Rejected
18608,2023-07-10,Female,Hispanic,Legal,Rejected
18609,2023-01-17,Female,Hispanic,Retail Banking,Interviewed
18610,2024-03-27,Female,Hispanic,Finance,Rejected
18611,2025-01-16,Female,Hispanic,Compliance,Interviewed
18612,2023-07-16,Female,Asian,Operations,Rejected
18613,2023-10-19,Female,Asian,Operations,Rejected
18614,2025-01-12,Female,Black,HR,Rejected
18615,2023-06-27,Male,Hispanic,HR,Interviewed
18616,2024-10-03,Female,Black,Risk,Hired
18617,2024-09-23,Male,Asian,IT,Rejected
18618,2024-08-21,Male,Hispanic,IT,Rejected
18619,2025-07-28,Female,Hispanic,Operations,Rejected
18620,2023-07-29,Male,Asian,Compliance,Hired
18621,2025-06-29,Female,Other,Risk,Hired
18622,2024-01-20,Male,Asian,Finance,Rejected
18623,2025-02-09,Male,Black,Retail Banking,Rejected
18624,2025-05-21,Female,White,IT,Interviewed
18625,2025-06-12,Male,Hispanic,Finance,Interviewed
18626,2024-05-06,Female,Other,HR,Interviewed
18627,2023-02-06,Female,White,Retail Banking,Rejected
18628,2022-11-05,Female,Black,Compliance,Interviewed
18629,2024-05-20,Female,White,Risk,Rejected
18630,2025-09-04,Female,Asian,Risk,Hired
18631,2025-03-02,Male,Hispanic,Retail Banking,Interviewed
18632,2024-03-07,Male,Black,Operations,Interviewed
18633,2024-05-10,Female,Other,Risk,Rejected
18634,2024-12-30,Female,Black,Retail Banking,Interviewed
18635,2024-08-10,Female,Hispanic,Risk,Interviewed
18636,2023-08-08,Female,Other,IT,Rejected
18637,2024-05-22,Other,Other,Risk,Rejected
18638,2023-04-12,Female,Other,IT,Rejected
18639,2023-02-27,Female,White,Compliance,Rejected
18640,2025-03-14,Female,Other,Operations,Rejected
18641,2025-04-17,Male,Asian,Operations,Interviewed
18642,2023-04-24,Female,Hispanic,Finance,Rejected
18643,2024-04-02,Male,Hispanic,Risk,Interviewed
18644,2024-12-24,Male,Asian,Retail Banking,Interviewed
18645,2023-08-31,Male,White,Retail Banking,Rejected
18646,2023-06-13,Male,Other,Risk,Rejected
18647,2024-12-04,Male,Hispanic,Legal,Interviewed
18648,2024-10-08,Other,Hispanic,Legal,Interviewed
18649,2024-02-12,Male,Hispanic,Compliance,Hired
18650,2023-10-17,Male,Other,Finance,Hired
18651,2024-03-10,Male,Black,Operations,Rejected
18652,2024-10-23,Female,White,Retail Banking,Hired
18653,2023-10-07,Male,Asian,Risk,Interviewed
18654,2025-05-28,Female,White,Risk,Rejected
18655,2023-11-16,Male,Asian,Compliance,Rejected
18656,2023-02-18,Female,Asian,Operations,Rejected
18657,2023-09-14,Female,Asian,Risk,Interviewed
18658,2023-02-14,Male,Other,Risk,Hired
18659,2023-05-05,Male,Black,Compliance,Rejected
18660,2024-01-25,Male,Black,HR,Rejected
18661,2025-04-16,Female,Black,Finance,Rejected
18662,2025-06-01,Female,Asian,Retail Banking,Rejected
18663,2023-06-24,Male,Black,Retail Banking,Hired
18664,2024-09-24,Male,Asian,Operations,Rejected
18665,2024-05-25,Female,Other,Operations,Rejected
18666,2024-05-19,Male,White,HR,Interviewed
18667,2025-05-06,Female,Black,Operations,Interviewed
18668,2024-08-09,Male,White,Legal,Interviewed
18669,2024-03-06,Male,Black,Compliance,Interviewed
18670,2025-05-12,Female,Asian,Legal,Interviewed
18671,2024-01-13,Male,Asian,Retail Banking,Rejected
18672,2024-07-15,Other,Black,Retail Banking,Rejected
18673,2024-01-26,Male,Hispanic,Operations,Rejected
18674,2024-09-03,Male,Other,IT,Rejected
18675,2023-11-15,Female,Asian,Finance,Rejected
18676,2022-11-30,Male,Asian,Operations,Rejected
18677,2025-04-17,Female,White,Compliance,Hired
18678,2022-12-20,Female,Asian,Retail Banking,Interviewed
18679,2023-07-04,Male,Asian,Operations,Rejected
18680,2024-01-10,Male,White,Legal,Interviewed
18681,2025-05-26,Female,White,Legal,Rejected
18682,2024-08-10,Female,Other,Legal,Rejected
18683,2024-05-01,Female,Asian,Operations,Interviewed
18684,2024-06-26,Female,Black,Operations,Rejected
18685,2024-04-10,Male,Black,Finance,Rejected
18686,2023-09-15,Female,Asian,Risk,Rejected
18687,2023-05-19,Male,Other,Operations,Rejected
18688,2023-01-06,Female,Black,Operations,Rejected
18689,2024-02-24,Male,Hispanic,Risk,Rejected
18690,2025-03-31,Female,Hispanic,IT,Rejected
18691,2023-01-20,Male,Other,Legal,Interviewed
18692,2022-09-29,Female,Hispanic,Operations,Rejected
18693,2023-07-18,Other,Other,Risk,Interviewed
18694,2024-01-30,Male,Hispanic,Retail Banking,Rejected
18695,2025-03-12,Male,Asian,Retail Banking,Rejected
18696,2025-06-20,Female,Black,IT,Rejected
18697,2024-06-11,Female,Asian,Compliance,Rejected
18698,2023-10-15,Female,Black,HR,Rejected
18699,2025-04-15,Male,Black,Risk,Interviewed
18700,2025-07-04,Female,Hispanic,Compliance,Interviewed
18701,2025-05-01,Female,White,Legal,Interviewed
18702,2024-02-09,Male,Other,IT,Rejected
18703,2024-09-02,Female,Asian,Retail Banking,Rejected
18704,2022-10-13,Male,Hispanic,Legal,Interviewed
18705,2024-07-27,Male,Other,Compliance,Interviewed
18706,2024-11-05,Female,Hispanic,Risk,Interviewed
18707,2024-06-11,Male,Black,Legal,Interviewed
18708,2024-01-10,Male,Black,Compliance,Rejected
18709,2024-05-01,Female,White,Compliance,Rejected
18710,2024-10-24,Female,Asian,Compliance,Rejected
18711,2022-09-23,Male,Black,Compliance,Interviewed
18712,2024-08-12,Male,White,Compliance,Interviewed
18713,2025-01-27,Female,White,Risk,Rejected
18714,2024-04-08,Male,Hispanic,HR,Hired
18715,2025-02-12,Female,Other,HR,Rejected
18716,2024-04-12,Male,Hispanic,Finance,Hired
18717,2023-06-02,Female,Asian,HR,Rejected
18718,2025-01-05,Female,Other,Risk,Rejected
18719,2025-04-24,Male,Hispanic,Risk,Interviewed
18720,2024-08-10,Female,Asian,Compliance,Hired
18721,2024-03-05,Female,Hispanic,IT,Rejected
18722,2025-07-21,Male,Black,Finance,Rejected
18723,2024-11-14,Female,White,Operations,Rejected
18724,2022-11-10,Female,Asian,Compliance,Rejected
18725,2022-10-17,Female,Black,Compliance,Rejected
18726,2025-04-26,Male,Black,Finance,Hired
18727,2025-01-26,Female,Black,Legal,Rejected
18728,2023-07-18,Male,Hispanic,HR,Interviewed
18729,2023-02-17,Male,White,Finance,Interviewed
18730,2024-06-24,Male,Black,Retail Banking,Rejected
18731,2023-02-22,Male,Black,Compliance,Rejected
18732,2024-02-17,Female,White,Risk,Rejected
18733,2024-07-27,Male,Hispanic,Compliance,Hired
18734,2024-01-12,Female,Hispanic,Risk,Interviewed
18735,2022-10-19,Other,Other,Risk,Rejected
